id,preco
192000139416378047888346422176422040661,96976.72355535695
180081646479210699334128198669796160399,276258.63930458046
253986101323166575416961447245174692901,80390.31313313935
82036269311688064017582673374303244526,144374.02060179014
333919908274208141229966147873771212013,131597.24552203208
313704772228414954684896419439906454998,111907.53887790468
215781134391040786413193932814799270790,116747.10329179543
323576127340260635108064420738794619615,195360.70850478482
21266736316299428255003871822385501006,71934.40293929043
186277892327196401769009247007141845185,255701.6744747713
118653739393882803347822121960128540090,65581.46225054354
178402222675267324741137977644713188119,105153.72052303381
14111625130403982018582213981963028060,279948.10615941975
325687469192316037825715120219693138391,152075.5926122129
338873463459304189674358773507615464140,96608.50306358738
245440709240117885881946071499467553000,145408.0845520825
3992284778362807624983933766586748960,121551.18855288286
177917688273646190120585781998870609412,141242.99847404432
307183333739200840624177841605072041043,108284.58182527902
335470794133402209198153397416379022899,102441.12222975989
203204241445015520264242319199812317633,66653.82978046215
134385257647410245621873088337082618012,100492.6243252735
6540687257921476537365937337199234069,254152.47751757884
203239807831030319375520809440266391745,116509.27014972057
39376528018535015868934510381824165952,415008.4575093002
333342898325227485720191018314201595565,140232.8696729248
216088076765437530118227326459456970218,74338.29073668971
294256168413360318515649740566516009388,78583.19712446132
249324748703273289890304775287749567094,146075.34604936003
227934818343215729770705513085856574374,113439.88820902558
157501721120159053919391416852016284295,157154.54737984744
297125857657343693187052534926914461136,89281.3132412324
87136029063634093621956857943240285302,114109.57675605653
199891203388386369979675076525848750178,71066.98777945581
102123055616796056444516517520597098387,96217.50540162568
237512146312820589708317540195709404676,107091.00432274287
30984280450885534059052913279584065254,126517.69409393024
126374200467604593804720277004278327103,103953.58442085845
317466905352534178610659571519473694514,254465.44088774023
52865229602472061804485324233666817912,163519.5987122186
86984224502002234419916772572194051581,114760.99693919565
114416682475133609697441993429731470073,60264.99109755774
49500288896238366923661810598993127844,96924.54580570565
15465172849640768327142827133509494439,159907.60599938943
307334256328869249308029400432335737804,119100.50510212657
228144239113577275448986710580982616029,179316.7142976643
287139027642678210570007827534054265052,157887.65172390832
89914442558408418710315807541943703503,185442.86331092476
157724668439282941424079171387574257679,140229.1285571167
210560980823314089239746782467786021918,137759.37650595946
9533463295747584642161614887871041149,113728.4266352464
36155487406786930325759004510880817087,134563.40267387952
234127326236134497876685668798607764717,69566.35551609173
280305492068078804619353598740914253066,100553.1989170806
206680675239217462017215069720218496509,55640.13862448254
338819821210509135508780606674721178321,57081.73045428882
204709679839831821149432932813402540678,249087.1529524734
90875432458421346470025553495778630510,251261.7890597388
275475573967873268188137718480930488822,235909.861488182
135798733167447402777119122060701579452,49429.36904654648
16467710364998450246536251528420949308,130342.26155628206
154737869680607241704521619955620605087,282162.91326401895
275775611271881132098534927222118097805,79349.16532920903
60452051161648408770616607730997043495,139703.50270163102
55573982790391311975887758207573440948,110817.35423205642
253718454255114896228371873750181818324,80884.69119909836
314064790115053828119555179443554195527,111602.88887947507
189570492320793832454485868809143337405,198703.10439575205
23825261604921702409641748375342950297,150777.6781721096
202301262511978571352794896695666151810,98392.32984613978
104239568090079872488280748074678202013,297143.2858218303
118155484109908082546418446225943368418,280252.26540917583
255279298803366738058226980815231053100,109660.83252140878
205713080891740291665828451730565250400,74973.03550251765
271567936429803209749917402080660109484,134113.21828254903
83500313040262972087502975096864972395,150652.31298958015
199825580750147224320742424928048221511,122407.3820491945
35503660709160520879029443480036147850,188063.31074029888
136744533749502088151319862288356809373,108768.47826972455
14646148787543855550889731877407837757,368357.6125571887
175456875639756620367724513315924621300,82907.68955015524
171887264709983159676256955690666649895,70041.70817333697
5575201071375003157687971982995539245,206806.19750236569
11124399571277862461246801293141325136,454050.732565324
278012921215945326618316328031414262851,335398.6838689724
127163062492495403313007757062409704463,43683.17056766162
302695598952433192347337048974293502177,74783.81483792307
339163194157299289931219327984398277845,52928.43968512727
253179630755522290489067862817016603658,132217.78155936935
107540865078806037752380310797439708594,123722.62028667687
202747226890809260721851930190733529606,152345.41870418916
198478944601280023843585927406172044192,131074.38030992358
286842543879735416835221285521231976811,98987.9458150063
143789229725002136498207123538125838974,147849.07794767394
78201854589030752101710975166249263249,136532.54873426564
71539818043384923993008937350352775921,56656.88084934246
123838437268533573587350797170799646707,88746.33755425928
165334355852046750199663818885453553125,185543.02246424634
164847888876547845123316770012937374547,110722.64737546441
101135033363139067389828698436653266246,149237.74582127098
141374361982310778378841790263765631649,41456.506926083086
51501364974414551550325981205185510805,62624.82475335104
333098681727869732356509759583146783243,106624.7539119965
80234378433697420595695125518109986563,130645.98714944105
297673004618655036199009294723374585563,147080.35356627253
204724813217968425232608712280389418541,124431.10139734337
164732854026285442006125485235942552321,128383.79715958427
65445352835611637166375000661944038142,92896.56062782017
125195180397772507627695240202467616668,51555.16896173041
281257928188831742236443910034481673827,121818.42122965369
72760201997291128414816024649253969344,401004.6033849409
144585264635919229685952729581604945954,126333.54049075625
109409243019479710215976616629206450313,146657.6827465717
66976033741316305775253961608283832449,80559.65816487328
115854473798371071480763488769637364279,102520.06873886107
232720943751601322133996644526033346639,133034.73390114642
323041358526122545640238179512661294945,139316.28030823887
189571065590119531459030372972988857152,240804.04938901874
278830396664534453595290082331423099313,97270.76701606116
300984310880819626428136259167264912275,174213.15081961846
173248095429072161014036748849902411499,171584.98099419288
129039911398138055955082870056864208585,117069.7187129982
146454092270544064133929926301811629242,111192.8548832387
129592620248405902350506193046355842071,44083.23763278753
55178716338064917038254616840335174957,113834.50728460295
188552232778524889431723723986535909404,56588.09184843409
68738777473678077230673408625002210423,157121.96537113818
143650065470937114392016771268791037586,77140.41282832336
217143375116427375702730221309107403659,84710.64976218816
285857547045199800914494123990612675859,111167.03533994699
135307513104369620859454296925004799348,102235.43231118374
2903351729996390981740848403629759694,98949.66589032437
235485459871309587269171897031165221213,112079.11811643327
296017386177026941245492297942507209980,401297.3964518035
212929532835870383542328836465070003847,168501.15316667897
44792053188804682010358556072934285054,140462.64458917372
249680012909723910609278828815276571304,155317.5628572661
188132402142981885165263956858864369324,120006.15938051169
243258499219043077613643874357523126764,147674.6120755121
297502384825462058870825265698631506218,265656.9216146813
20484051710416552458362127419414396483,188623.87887719666
253948032676146630057917662989603693686,131344.42329295768
98200588353689152620727029014419954738,119610.91276706685
14122791477208854429014550356804400039,86891.13225122695
208598248089930680140265319653144824605,64308.25419257893
298475622302531653739931464689317637382,217458.8914860115
2588788666534418410890966725724910669,86519.52122993299
9712628666051113562075298365964280298,92540.47033734714
42967026650221222538416328816510604054,110552.91044724584
331810071519527017054662796283672827753,132244.34486439425
285315356430762147444442091168700561658,115477.15513776771
147573383959504740059941130006954501777,123985.1553320924
173651776695050274824006374512756309389,221092.24150541858
22835259108646484176565108425554436078,85884.0001591988
163335522228145786871413464789921268309,156171.72820800354
79580864837697488703994857109875663787,92863.55113612034
18093722071694246612028534734330405579,73677.03696890551
163127155367196180506199396832607404204,266434.94746410695
82699271274473815957784110120006001949,72440.10600171253
119898092235710363179284535290646251139,122051.49551309767
68120108316829053172179957063351984376,239330.824230319
54499599180823728159929121859469171058,146984.11133457787
63151179630102261748377560506608730501,166308.02770478337
145333654310498724413243546511454058666,107283.93658697854
336202983245746974226373123199424097932,305499.1085875395
80276587309374821603900109141230287582,56713.49814924705
211510309891117464265129987388111667353,142091.608947114
78028571701435535429546616699600331359,206469.9461798925
113813549074392740531940720784724859923,78750.0745450789
4297685766429111946834915150390189282,105135.87680879702
23624265453284569334580840870468227772,38659.42858984984
40400071986899913450748881177856040087,98386.92762760047
90589443095105813267320082593691880299,53558.474842340285
64930320159540942897278013024377003786,155918.8714478047
319957631812806416896645654922579978210,130639.27864272965
185473026310374331228749448739740100876,110569.3810660053
198280088122233304964566473128626674145,137085.91292987257
291324486703807995327553620926461671907,254655.2303767818
252398412139115738462469940945037485073,128259.51637461173
161513792123050520899783414867921277743,81745.32881793959
133941859718052376156303456844748611253,101555.18261160333
236698763821887412316107271979375660314,124105.71212183322
220897024275644074828713990540418001480,47127.58270221891
125219498777135759021804991213472079499,88281.01055093418
225236262665838913695842569911381819725,73780.37205863054
102867026959240407948863384849717666215,299962.83840101515
334671611250424983149953582105157578426,125975.40875509282
202238857962075377193838528819386294360,58828.36745462823
294826381461538815116698354410337718266,88413.24289416644
134053582412896256417478477747987287732,65314.7876345659
69566145365553240194649203258354537667,127847.66542422067
150522366131828823598206712951808461386,82018.62091845828
72250783403620887886049259732989465968,66133.78922882647
149743770509507373061143632577402033728,89803.70739716773
96337196940644833794308798210198091549,224462.72517197914
101203276212024016119653519236468639800,162081.53797988326
31248253943168014374462287394366437933,137903.3769000643
23539713890923689632095795947345883697,92583.11598093812
119322438176104956226268695372268675189,100204.45088662619
160148422500349597297641255927779145208,284538.26479457
175024054306603048190034460949283367640,76120.28524107477
261523753462729151781825862367880716795,104979.73261657392
128976127984583243513716114394905806987,157694.5709677638
233048716786272920943060104472101528648,118963.0970025849
174511354619462076066154910610110813789,189034.60332648424
226725547755504887141429761436521674936,132051.92608519064
37652492323093015957225863667113657025,151950.12282546097
208214939247030690269364941652277831787,221908.14548037548
241049905561862937130737499035170116056,178187.54719864868
309355085650997328553497310476053555098,171720.5031482411
210728588879522143994459928496984844980,118380.67678561737
251083960652402088314844346716818748512,91998.79361037149
32588674554020939958007130552937642615,75124.50579232848
186179222591093597850855476680900540010,224095.9590882438
27856973194359145454264272031826593500,131082.56308625342
329445361760243842983634726634422777697,135423.17909583094
60285670268150123009417941193032412545,112256.96855249525
239904779609265423768652807122712092991,152513.73877947708
231650690900163478605841528958264128339,93334.84701981967
321482777312909765714981366332440515385,122837.32227623284
90621921514849077206690405468877758127,66087.9155158318
276639800720598623152441995708769505799,113767.60145286252
35599638399921433618138546235782154856,102554.54639068429
272428218641207652787244740019919302305,164158.6437699459
13827434808544997620760470011697996468,81130.82412296526
279109446575198515639225706796741027578,114221.62192982042
321479234739908702289078207762751987253,132995.6316503924
174226979497698774600206385080890750393,108371.30422206291
182865986909959534261193617972188889622,85497.22455953194
172437796940895194616424248937567297033,138135.99378063143
282030584629451581278202376721710140253,91838.77582873948
82428450005224601160890646842224934962,111527.16094395702
61024120410364780648670176969791841597,75912.2568475634
96433814024280757107003356846278915942,465376.73833352246
31246285850180460465016063464660475349,146050.0872981224
245585367744756540172202614617202064353,179429.47773067412
237394978259990110809417167930788706709,179736.6827973024
334096094956643999902665108397890687915,281648.45865840506
306266746511331768733272013281118295466,78239.3843103815
251860337105667763925066449012204406156,51595.225209576216
251653768642785546864541895217336209511,193908.5867640889
291620155159733413978494988074847918877,144196.5161757305
327080493597510383304380083829027279620,63140.42040734856
244422386314672151923814279993057016197,118346.66464339122
170462664291315293128991148401721771893,183520.964703465
257989218701519970657409064642825336761,88829.85028893883
331374419574041081900320833387314971312,90207.0212858897
23073044984134910223233700611528674857,88608.23965001493
42997397897279951237916754310773533848,117705.15763336656
63298095955990174110679892898906751162,121451.76161859218
297497593148569665484188355438474127610,136669.21512034733
303445302866133442197370745635093694607,85683.54616698611
322861063233554373348361057314083231866,75364.8191702372
48527108152221097263004277032742101901,236213.95458064994
75117505424078084191042295334377867157,71278.14408830593
116018537774967638136657499654347725670,148933.79488801214
135383065058255621626762415910044371310,250957.35556407593
47574077580288490919190048199821943843,151059.18253889726
6459793829982592475621262167303176441,159806.19151513488
95106860532472896539899332617165990206,118429.43721530958
28782640768709979411527357307827215206,80515.1663671271
262977950922453685910476157547202117178,229654.1122433844
174071088075748030245400208914439434569,228770.54180620017
124671737261089704157954636996271464368,241240.1801791352
269337118762467309308463785279520896705,147916.10313851957
209259198101109684380882037267825895191,46371.38867307628
139370578642362418059309898482433877864,55601.3319315535
28994136543280939635253308565413799637,79985.1279217743
293258297621810430619050641692062405291,89295.42712665469
272381528732508241840132189183229013633,401497.3299499901
307874037903053987384098599658954960403,185291.17620523364
114021850146525252940099530982196156899,148967.98126223695
85435999546019100641741099476461592814,167760.34228869964
103119620189893041936528088174707335721,244987.7978111394
314561543389180668998532834943265131600,119795.00352806377
239141765600935393217628201889053036054,148019.05112367132
76697964033457283201307050020873621097,105435.23140327673
264305253634443490177586368628574983127,38859.150046513845
131551992554677248780326195041999521641,163859.36802070777
198837458199740351146789848033075668948,108464.82736930791
159709089640309121793209096188059608454,143235.01249532195
240435520661011051559441709781667984799,107607.85249450625
23716439816665350271030334842843532806,61730.92906206784
297198590332052235629209184892465938488,89308.2815786187
197440825275921787996050910581003183399,55071.085462492105
180745679040798042111497260945986779480,110738.60413862225
119990119986468488812276117215201680242,133606.38327134572
6945802264217055818092053196773826385,105872.47158973527
63104735371462773681687091469410802663,98027.3913113137
268014220097092881785502328357683444201,129347.19561189233
8201931349127617775359419030543521126,115063.97102077697
293424115049060887892633269783012383044,75233.32258885415
197527187648268149802247209693405400409,125115.19783047872
241005170925789036667791898595595904503,134237.17540991475
247539232104409163657861640451876304710,120228.38787539078
202615412439834095586482453962687156511,206253.74761037304
292921571396805845952761765719774180560,176712.96481559804
102146554643520147196799385145966778108,168980.01220039575
204594591089767708292473470732793468211,102824.49791115461
164465677939480316050438667344105947900,174121.77918327917
313502068069833992081242489791425031266,59613.774369432074
235768787164618217165155438262046263692,100426.84684340561
55482365971527415759968201272640894504,132574.61911669726
274510050161826866069319990064565352379,294594.5219723882
262354354853492426548394391999577075965,56640.4975591106
225178758495725232781682742284966795979,150574.40349567577
204835397801258708635166012232206159069,45707.60270736833
120967717512667959337579062496782760110,121632.89124130353
69384468168979227396597175419708401385,228684.24459956313
172353782416662670206836966071405640207,102514.42570057514
93664377973271838839872435717131202372,154413.84379414198
336962307751087384360720729772151938674,246808.17537667343
223211215527692183328503667521863673491,90746.8344284358
187613432585728730467042277361250283606,133241.60652938372
296796692720149849099945091958444423201,114312.40400087729
296694309736193534514080707751418764951,71855.99886529114
62668871867764030771057639508006689193,85103.89829925355
5831364671951890472547869995277254299,130563.8198722797
263520175526383534143113600685410797656,54801.91228220142
93913047554725302387672925099981219688,132581.90509719693
187792144573873345913492012481628017632,165928.96842141706
77193727270470647613941630346905657311,100118.01194336804
93244863950305285144596145833484120288,76664.34144012691
45554261791996034889771606828002084386,218494.13156022772
145627501098448461286251287367478324636,120070.64673636826
276147028044265022870578596152793055114,268349.6607871386
101810035134786842992753455846496289258,106028.33997276385
323649586881187815567646172577411910445,125941.3394261051
240863300038824173019158558840375415006,109896.28440966262
173259610703588301741742956959056249895,95357.31415802713
210905950392861096479052960836081656317,93458.28945063094
128123573544090055831088190798031307459,79752.25888115069
55331053745102355983166789843999492215,71024.58442156353
48924668154930834035890216021535860354,211757.613805524
98224473881241589576622027216816442592,70800.3085611146
14607365457941867148801170049009692501,135740.64303557941
167709308386275857976247794371249982492,70856.49125951169
281031027492928380289843540495909878389,79971.83235122614
317149933610832227902185030471313787327,129106.08403838692
111873775427756287979226848974192301259,129804.22876109053
21732850300051998297432811644962009424,168418.1203524564
179559082498078581615567026913696075672,222420.7478241736
256602505649871276722662307659510294211,99617.99793751827
22837704223911865020431001608491555752,186736.0147442979
153159405405938019793662006311248601879,270965.67891555163
68046588578452589891125601598293455313,131099.10950315758
54671517419370338496053937769382791466,139772.01296376987
90733476337379567597363786612760856032,134750.18431567348
74829755756627131841443634317001341736,129024.9304687955
113699792614803396920615618241540403401,179927.21909028004
30936748530163120286385641811335600461,95045.66738183462
286718433484587099650313690594810283594,130986.99774822
53040905238521430480941937930371515428,267535.09674695856
227799093612016492473942204223898916300,102376.15983053036
105984803437282127547981289078723527950,132188.39084472056
136216515618315479760141515440713508817,89314.0073693615
313923828364562409583774076139412029011,132389.69670367622
256535569668688044055657155972002367305,112503.01835479957
161276830978411174065922231037346740601,118072.83610985646
193023133616328233897351538456231158090,260138.40459346352
4512377955309037570718946592053675659,172291.12657259652
241451673262290873796345276645171664574,152719.87768122848
333137917729421843565229448550132743099,87785.25676158359
1221041602141664073474928881033556208,115705.6384610748
17693043260028121027089293608575874719,115434.56099305944
233874613249501726158359004825126672717,120103.04494118576
29423918183434242527795245203965210040,109970.61051433872
123067147644698118361563184329144169322,206812.39166596803
67576390047220591927881908117280881658,149457.50896641728
336003013146988853800784692458907554574,74933.98137162272
70951099996019165330364593572305503956,170187.51643946156
151224142156186274037047186842294495829,116231.83843702707
146803890080797364411341022309509510264,139079.47424270635
25487128775669594102704570724088844680,130145.6849271528
306159349104268798007063272844916813953,53920.80850762373
233291875187806547977182734749322121862,244554.94080865788
103649543423223076863255553023531795834,72613.17229601857
270419948556221225284557703914504804773,88473.5304740503
153143792449153214053000004836545450892,148353.90731521515
230242894518258571172529839682883252730,112558.76512411059
319099264280577149828280051496192787761,74469.51353068053
146492844261498105735420560399358236019,56568.433199279694
163251387522305411570093471177086938140,135275.1975153435
25300857819109779184345067172438647882,116771.57157717376
55633187676924862681300840783529537689,161570.72647571628
49199423497082223217556870394814374486,61620.32331149617
232357932937097041210389446840660380427,75786.42137011225
179483086047331285983377132760211350903,241432.50858919363
29373031418043196892692294558664390417,152858.64671456354
107534969967686423893345820589020535183,81102.15595208124
120571815096626943750133056908936948271,88026.52755095961
7421158607189639371215373350674206761,144217.7881915818
238931719318297330950784975087797919596,101898.6000806003
202740346843306123820415199475859312431,142673.16777652537
16689349456841037733448425087673613313,245960.00924009405
148012297211569996918246033270198429904,123603.87663064094
128134122255386696428544882265409106446,179428.09744270006
167571214511516832945171208176627612712,123121.97659095758
184011296344462591085710616872611436235,104831.73279928813
169465487970916295739813846274011675806,201557.73304088286
130361622420383463631320628394717003594,104623.17520242005
331939185720524013599255400570283504929,150972.66875678257
87569485918088662283183271922738488516,232912.510619632
230770798992268501450776463003194639732,407886.8133365553
267366593531094671806032177970423243545,59742.411367655026
199926103285675930644982006459416881508,227121.37984880852
266968967193173347503176998725646076891,128553.03283796702
167826333249432716075387587663476830642,115050.16296439334
108079317452072310552947425358187509795,69974.10786624611
9168411426075452458185969563102169587,139377.49525402248
220379336042208157890174508853219985932,68891.30547098244
85409792209302072958295631370822171481,165517.1029662385
108315930477246960256898885070132765549,127052.94058068562
138178784399745546903000249739742628317,113915.73133847423
109448753225848176241892743310724339979,129336.6895740792
48101656465622908930780775584338307218,357131.747060629
232801260678107817119662434103089539368,92700.7337441375
112833514130234775896592581776665798909,126646.51181670756
9384820527271037871381619236739389861,136024.61011978608
315097976795297949477277736372802455645,207528.30431349884
312987999748196768585101910704287518542,76563.91729114918
283651273349744897088542597613004918027,60295.72838029479
191707011347213468997511459845389328772,140629.40126868754
106126552952767148144530241726666260248,151085.46352954663
262257703451875066796956509815234366525,180357.51551754575
255899024359694569239113092815148643067,102843.8105795103
114163801675410359107519624300502244902,126666.17851289173
301845691767161820288502742698662503795,119553.60600106152
92399079994829498252553662280447550917,122200.07587366796
158804745485988047989860050863828343572,93959.66332241043
318699126633889037088666172336291942624,339587.4813478185
297113933456367162152615096919381931216,213669.15909123138
200474866821927106545646287488808154750,124097.54375326248
223364885293845944023077962389108782322,208810.69036591004
324259604829407840034702555074969608284,123013.5575599164
304251078569827531719315443927824180532,127621.49084512268
85937733805633898752021913054308068083,166317.841053466
108988859207308663542987611483639159746,243834.55754549964
47848824771395338822774077770152379022,93389.97373898435
262530606945227352928297373721306909095,360112.1290898147
85655886151670580390594330040409894715,128470.0366824542
298184819601131827432255644952446151139,262806.8435023332
95408789758622402538585804660216291413,82628.59246320157
122922019966644222202211091240044218095,68406.7497677638
6183578569648095484412718463440995947,87533.27687962391
274289386281548429745922021350086948492,135835.74070601264
34726844729402804128730979944393175105,212401.18539730308
84586487247906666871938532911179156985,284716.20923936693
120720460409397920123702648540262031826,126153.31512142537
177428445547268755903878606004149437457,65759.37060003424
115727112823962086715150476270670577224,105117.56363454505
339528554109159399082023803339182894416,145872.7132388521
112278505536089834610003192301155278804,68418.7055237608
150655854973961180217246925576293399359,64795.881154090865
205140978981549998314456055277617950113,287940.17804840056
143222924043442198672515275261268840852,43121.61502218547
222242097176001330821166420256776320110,167258.19674476955
185476235461315152883459846018078939215,151405.22056235623
24794255420283459042556305910004824666,249058.6784335894
170386853337925700376054620257950480449,124603.83001648987
89599337796887808678188089542023955663,153091.9690751739
132628385969591720084437515617436345258,136479.03332049717
209256260831814267858812755372744724120,92175.70661829865
299146289036887060771322345088475321603,223591.27914397826
92140014150081803186089534965577345234,262360.4462528756
226355025621852547584556966612186353329,117530.77510511204
111623792219171615574882803767741582070,132179.34521386417
46237632461759844965282080433067697831,129596.44674902245
61695533361580951386408461686939254088,164857.32310257762
117251161372699306098820073617300301321,70781.85775978246
162614583266159708266060544483628565702,138309.59218716618
18256075536139580588971282656211823044,121326.4371395222
62654592931377320017541022105734341203,252489.1843090759
134202830665590339886104045100211910585,302595.9601044929
21466350819012893278873017601774573473,55453.94928380738
197898324935814690760476782890500989679,154565.44913674318
218822826497051928064213202937899447261,116188.88797098174
192658336119531627258676196031085516123,97515.6025575086
223774110559714138774010498697179442824,88364.56704316328
15249136929818490067287455981620239864,164791.75290126467
130656210153993294370526814910713193064,90959.71138003345
166391612744862182994035048026354720642,142862.21975935483
280509122589601939716717203643713325254,63846.993473649796
50223846429254930232117360429159322266,163053.60128805027
43925799629666704047178916587341580228,130380.47266973872
337502497904050294645895317224982883125,55650.84961667917
288295058279943284835951085101241297491,135297.7435182425
280534277282576185484996327752707755697,111701.3418379045
258119514855432888420937880472534243207,74366.65555404297
9772834812601520113189408874212276295,199630.98829610317
66220066710315663565407281725948002612,222900.0629107193
110727436952411206226008905770428374199,137376.726019587
327459637510857203580281319398736411093,287530.2764544546
180902441541917081439197762689970056157,146311.21335846273
195646360202006788061140201502351849360,105946.87658009284
10984307821242410646630392008348020221,158907.62287181782
76885141875662922763960223233735311473,93434.85732120885
55137005805746570514574168127221219837,108197.51446773038
